"","X1.b_Intercept","X2.b_Intercept","X3.b_Intercept","X4.b_Intercept","treatment_level","species_level","bias_level"
"1816",-0.591526336128419,-0.609986732220255,-0.612224398610499,-0.364209529424213,"Control Cold","delicata","Red"
"1817",-0.323762341812721,-0.531385819519416,-0.282675575575731,-0.303795216797052,"Control Cold","delicata","Red"
"1818",-0.543079779347485,-0.492573892781627,-0.570136566533715,-0.0146061595195836,"Control Cold","delicata","Red"
"1819",-0.128910262937418,-0.849616849621456,-0.546292913130267,0.000948362982838586,"Control Cold","delicata","Red"
"1820",-0.60023959813715,-0.0495964276538584,-0.255795898207724,0.0595939184640439,"Control Cold","delicata","Red"
"1821",-0.0782709254136055,-0.776128796146492,-0.391627731277616,-0.716664725869857,"Control Cold","delicata","Red"
"1822",-0.228852088817227,-0.231586004527142,-0.341812850041611,-0.554768667978944,"Control Cold","delicata","Red"
"1823",-0.183880818302115,-0.162692497693737,-0.289286804016277,-0.314148625247292,"Control Cold","delicata","Red"
"1824",-0.659864149079468,-0.414912208682526,-0.243905950855503,-0.517121877274632,"Control Cold","delicata","Red"
"1825",-0.585043123834709,-0.572505482792745,-0.482425556403968,-0.27705018220028,"Control Cold","delicata","Red"
"1826",-0.205809711198176,-0.563763219960903,-0.291432496418936,-0.589015994402453,"Control Cold","delicata","Red"
"1827",-0.0977189324206732,-0.350203891027189,-0.00569792684723777,-0.542168031634689,"Control Cold","delicata","Red"
"1828",-0.228568507170246,-0.243891606498615,-0.158129629597218,-0.507390481445756,"Control Cold","delicata","Red"
"1829",-0.26983288654391,-0.49268415085682,-0.239497606956835,-0.659247434249376,"Control Cold","delicata","Red"
"1830",-0.455942475690959,-0.494271408075297,-0.195552096955803,-0.287259232212942,"Control Cold","delicata","Red"
"1831",-0.304549564243061,-0.771834765693578,-0.668318701832978,-0.336230546241022,"Control Cold","delicata","Red"
"1832",-0.515580191093521,-0.553634652540381,-0.326066659553112,-0.440393620769202,"Control Cold","delicata","Red"
"1833",-0.429853602983092,-0.520560812796106,-0.40889123790248,-0.497243157266542,"Control Cold","delicata","Red"
"1834",-0.624754381679542,-0.263639561635587,-0.306525003472514,-0.677551618308713,"Control Cold","delicata","Red"
"1835",-0.469435769527741,-0.282983960833978,-0.50756894785365,-0.265309018358284,"Control Cold","delicata","Red"
"1836",-0.364950017664191,-0.327385327358134,-0.472860528462532,-0.294981999674389,"Control Cold","delicata","Red"
"1837",-0.495956085431143,-0.432658447491196,-0.501574829665729,-0.524643925969246,"Control Cold","delicata","Red"
"1838",-0.504493006746932,-0.406336744065965,-0.258773644575446,-0.404879914399574,"Control Cold","delicata","Red"
"1839",-0.59506942714748,-0.174960822853975,-0.175947703163361,-0.288767802872104,"Control Cold","delicata","Red"
"1840",-0.824979552178264,-0.666243274485402,-0.546309564330078,-0.419486610290389,"Control Cold","delicata","Red"
"1841",-0.262059527686411,-0.505064041916072,-0.48878749094793,-0.692229438903228,"Control Cold","delicata","Red"
"1842",-0.440071058422135,-0.332519857918847,-0.271795808790746,-0.166261214624001,"Control Cold","delicata","Red"
"1843",-0.740584645174505,-0.360596826494231,-0.456425975070971,-0.783375829569861,"Control Cold","delicata","Red"
"1844",-0.290022635567155,-0.239144031284213,-0.435201973558595,-0.655847105963641,"Control Cold","delicata","Red"
"1845",-0.464900941393061,-0.274616664949715,-0.647493883387299,-0.597889134395126,"Control Cold","delicata","Red"
"1846",-0.339586736960242,-0.555762850222722,-0.472521839354782,-0.357390806857382,"Control Cold","delicata","Red"
"1847",-0.327954389780385,-0.522320802261261,-0.571777648307089,-0.150371102560845,"Control Cold","delicata","Red"
"1848",-0.390858406598244,-0.460949797131876,-0.379670798601722,-0.0632873944942975,"Control Cold","delicata","Red"
"1849",-0.565784636821063,-0.509744919055894,-0.535773362679497,-0.711738578169067,"Control Cold","delicata","Red"
"1850",-0.0898324935057515,-0.278694915055014,-0.331569775800063,-0.627697560814819,"Control Cold","delicata","Red"
"1851",-0.647856350813323,-0.398761026492867,-0.452016156217886,-0.685468224192582,"Control Cold","delicata","Red"
"1852",-0.173494647433635,-0.50145735506024,-0.373708090033462,-0.695283722383814,"Control Cold","delicata","Red"
"1853",-0.576325648117982,-0.500947267314086,-0.437755042152748,-0.77201455638951,"Control Cold","delicata","Red"
"1854",-0.332904282455258,-0.623727222167718,-0.398246223343824,-0.616826880482305,"Control Cold","delicata","Red"
"1855",-0.1047248224839,-0.243048681333024,-0.4455341661989,-0.1550028062108,"Control Cold","delicata","Red"
"1856",-0.54522852454352,-0.649362150483251,-0.393337602039079,-0.236551863856919,"Control Cold","delicata","Red"
"1857",-0.316450475856822,-0.16735681612416,-0.318659174778308,-0.232226735464737,"Control Cold","delicata","Red"
"1858",-0.496143420305177,-0.337339751782107,-0.600869420504414,-0.138937425927628,"Control Cold","delicata","Red"
"1859",-0.283222909872438,-0.370836053688382,-0.31169410238033,-0.493943040726731,"Control Cold","delicata","Red"
"1860",-0.234389735076309,-0.593141346067234,-0.0775488713373292,-0.370315031588138,"Control Cold","delicata","Red"
"1861",-0.661933680541487,-0.350214636642851,-0.190986542284269,-0.342109998615586,"Control Cold","delicata","Red"
"1862",-0.386912863766688,-0.476176310868124,-0.33863482427632,-0.469782963985095,"Control Cold","delicata","Red"
"1863",-0.179467664877285,-0.207127288665071,-0.355822122200321,-0.130287207437068,"Control Cold","delicata","Red"
"1864",-0.399214732328893,-0.496213242127226,-0.421619342460335,-0.660805365484436,"Control Cold","delicata","Red"
"1865",-0.354910501653155,-0.354144389331695,-0.386810744444083,-0.424479904296592,"Control Cold","delicata","Red"
"1866",-0.387368146881182,-0.587331970741599,-0.264929516571595,-0.210428752791438,"Control Cold","delicata","Red"
"1867",-0.613473931699366,-0.387007862072922,-0.465723513571606,-0.516401780814033,"Control Cold","delicata","Red"
"1868",-0.465154293938237,-0.324973465688132,-0.296421158597739,-0.264953299214587,"Control Cold","delicata","Red"
"1869",-0.368249488442577,-0.619704832192489,-0.274371368651187,-0.438805735104225,"Control Cold","delicata","Red"
"1870",-0.399843469276333,-0.449963730678077,-0.425067813877166,-0.354515998619444,"Control Cold","delicata","Red"
"1871",-0.365585908374764,-0.308097158881607,-0.464071478424384,-0.144543268952247,"Control Cold","delicata","Red"
"1872",-0.320414410604387,-0.53743185077167,-0.514665136711844,-0.434960297836298,"Control Cold","delicata","Red"
"1873",-0.571667875549757,-0.582649077984472,-0.577847276479285,-0.482383671912935,"Control Cold","delicata","Red"
"1874",-0.502296076017308,-0.528418320120641,-0.664364763194627,-0.701102741014243,"Control Cold","delicata","Red"
"1875",-0.42313416898476,-0.369942323392997,-0.543889893875904,-0.700036147870092,"Control Cold","delicata","Red"
"1876",-0.0821519447810543,-0.335811065604356,-0.465755986964234,-0.274786867465461,"Control Cold","delicata","Red"
"1877",-0.31720601922869,-0.44640336361313,-0.344354450769823,-0.228018677347652,"Control Cold","delicata","Red"
"1878",-0.227953697247134,-0.472904097322017,-0.669038017320275,-0.138125118558297,"Control Cold","delicata","Red"
"1879",-0.144163310137514,-0.442777490915019,-0.598614860629734,-0.422367139422865,"Control Cold","delicata","Red"
"1880",-0.234921937436736,-0.347810536118883,-0.603812074221895,-0.218184452739223,"Control Cold","delicata","Red"
"1881",-0.281805999195951,-0.484900395130939,-0.278929707116722,-0.533911596926643,"Control Cold","delicata","Red"
"1882",-0.611831228176881,-0.567100737385128,-0.107774504617871,-0.662556373133932,"Control Cold","delicata","Red"
"1883",-0.324250491807367,-0.26998165664632,-0.309844047069341,-0.366080657796278,"Control Cold","delicata","Red"
"1884",-0.374929600250337,-0.215798857898797,-0.417590843423046,-0.349856807257153,"Control Cold","delicata","Red"
"1885",-0.407956840837651,-0.551709583759464,-0.975810693054753,-0.393574103712038,"Control Cold","delicata","Red"
"1886",-0.394991246840228,-0.210335221737032,-0.215423637667481,-0.274508009556438,"Control Cold","delicata","Red"
"1887",-0.379608766909815,-0.423628765951336,-0.23222027331468,-0.232950615961557,"Control Cold","delicata","Red"
"1888",-0.487594131134942,-0.161326002808392,-0.164683524390099,-0.284993608574686,"Control Cold","delicata","Red"
"1889",-0.381404687038846,-0.0310508100816687,-0.354201250902809,-0.627229484339585,"Control Cold","delicata","Red"
"1890",-0.112491454259442,-0.671918858307318,-0.131544361209307,-0.529869060843485,"Control Cold","delicata","Red"
"1891",-0.259196180535183,-0.658889761083317,-0.35826448208236,-0.253045411413826,"Control Cold","delicata","Red"
"1892",-0.271740034965837,-0.277435056108809,-0.568326239245947,-0.42180017762733,"Control Cold","delicata","Red"
"1893",-0.314581948450973,-0.253793281271606,-0.445561599671276,-0.419890884515762,"Control Cold","delicata","Red"
"1894",-0.312287604776728,-0.358851441021188,-0.131039161758591,-0.332372417326548,"Control Cold","delicata","Red"
"1895",-0.346806353658955,-0.247692926412561,-0.547195040549583,-0.275586360243928,"Control Cold","delicata","Red"
"1896",-0.331482507525901,-0.22701480091689,-0.500824326827223,-0.430724009443737,"Control Cold","delicata","Red"
"1897",-0.543090541787328,-0.299347960902195,-0.486707798728013,-0.492968736071009,"Control Cold","delicata","Red"
"1898",-0.74886293186676,-0.308192101395775,-0.593971426576122,-0.494435424633519,"Control Cold","delicata","Red"
"1899",0.105147484231686,-0.243283420862032,-0.0276770881517619,-0.378114452613846,"Control Cold","delicata","Red"
"1900",-0.942108194544437,-0.53674489019605,-0.332729681468143,-0.214577047711487,"Control Cold","delicata","Red"
"1901",-0.573000416169818,-0.491117336172829,-0.463034801128905,-0.205068355370637,"Control Cold","delicata","Red"
"1902",-0.240463743380271,-0.522978994355688,-0.267031084821102,-0.605640099801004,"Control Cold","delicata","Red"
"1903",-0.294330851831345,-0.461968026534478,-0.418379219606961,-0.596964687430835,"Control Cold","delicata","Red"
"1904",-0.237222972841028,-0.373268335626734,-0.232228949898496,-0.34367876162665,"Control Cold","delicata","Red"
"1905",-0.416902028354787,-0.451699449269886,-0.202791300146954,-0.522792074587986,"Control Cold","delicata","Red"
"1906",-0.156230249824338,-0.307936599660921,-0.256809367952214,-0.295354079800484,"Control Cold","delicata","Red"
"1907",-0.225736916095316,-0.45902413719592,-0.401644714645699,-0.399672772991342,"Control Cold","delicata","Red"
"1908",-0.225802831366725,-0.410719748251988,-0.197558848867672,-0.231780564156377,"Control Cold","delicata","Red"
"1909",-0.63107725760464,-0.467308588956204,-0.207356445150536,-0.216697960640229,"Control Cold","delicata","Red"
"1910",-0.508456043330207,-0.395070328013682,-0.43789740435403,-0.561624110611376,"Control Cold","delicata","Red"
"1911",-0.265823391649183,-0.301790165271685,-0.521100639604272,-0.0612341498005742,"Control Cold","delicata","Red"
"1912",-0.335978555883811,-0.531717182494287,-0.216488208105854,-0.3566134091368,"Control Cold","delicata","Red"
"1913",-0.158518948948526,-0.38515286418265,-0.473238487073918,-0.218227619145949,"Control Cold","delicata","Red"
"1914",-0.390644022321178,-0.387395803235229,-0.339658689515635,-0.268055511706324,"Control Cold","delicata","Red"
"1915",-0.274538797145909,-0.373002671996151,-0.136026779377857,-0.221290723406243,"Control Cold","delicata","Red"
"1916",-0.535879751099859,-0.307465817719001,-0.419295913818015,-0.465177092561771,"Control Cold","delicata","Red"
"1917",-0.307533694695321,-0.689451959320191,-0.367685061860701,-0.230312160878003,"Control Cold","delicata","Red"
"1918",-0.431738972271653,-0.39605283957954,-0.539048593438082,-0.364322290527902,"Control Cold","delicata","Red"
"1919",-0.142475117582726,-0.422048531176669,-0.225064907403859,-0.472458517337126,"Control Cold","delicata","Red"
"1920",-0.432974544279649,-0.715444558420373,-0.400831124924853,-0.535074777001963,"Control Cold","delicata","Red"
"1921",-0.153765620017891,-0.482112857005097,-0.594542425989465,-0.543112057129925,"Control Cold","delicata","Red"
"1922",-0.441290582914205,-0.423603831548174,-0.584198375480542,-0.295645507807009,"Control Cold","delicata","Red"
"1923",-0.432386972132414,-0.308552358711016,-0.476921967311541,-0.619235213887702,"Control Cold","delicata","Red"
"1924",-0.113967393703898,-0.47903036394666,-0.753646435997554,-0.192717329686456,"Control Cold","delicata","Red"
"1925",-0.212892670677685,-0.453237646543965,-0.234199742082402,-0.486636869610983,"Control Cold","delicata","Red"
"1926",-0.413984533237035,-0.223748412675271,-0.522198229586681,-0.46055318577171,"Control Cold","delicata","Red"
"1927",-0.348551532218265,-0.5951236206577,-0.178507500240043,-0.665009858642322,"Control Cold","delicata","Red"
"1928",-0.377050219778284,-0.614000135797181,-0.61727640619992,-0.435005078543743,"Control Cold","delicata","Red"
"1929",-0.561760515762308,-0.459635193677967,-0.507676472722331,-0.165210315819475,"Control Cold","delicata","Red"
"1930",-0.115759517139556,-0.453315356650184,-0.466598344164573,-0.634925588569802,"Control Cold","delicata","Red"
"1931",-0.603388956147401,-0.529643894926963,-0.37821521783362,-0.161052650875594,"Control Cold","delicata","Red"
"1932",-0.342427982703466,-0.675562669259575,-0.441079977017,-0.155836938573284,"Control Cold","delicata","Red"
"1933",-0.460917021339719,-0.243611738381252,-0.170849681253468,-0.255716538674137,"Control Cold","delicata","Red"
"1934",-0.303984054306527,-0.489987045117165,-0.613416930022537,-0.347852037866209,"Control Cold","delicata","Red"
"1935",-0.363429684319528,-0.445333734281705,-0.636354473446481,-0.368349458531455,"Control Cold","delicata","Red"
"1936",-0.322541373416892,-0.0632976174857106,-0.477888641941019,-0.367208650479084,"Control Cold","delicata","Red"
"1937",-0.46928977941452,-0.131779439440538,-0.340569421922265,-0.337469256388275,"Control Cold","delicata","Red"
"1938",-0.189077085308013,-0.568373956510897,-0.660559890593377,-0.364897260378346,"Control Cold","delicata","Red"
"1939",-0.353256298342645,-0.606969256182609,-0.286991424316809,-0.371246479057743,"Control Cold","delicata","Red"
"1940",-0.290308315611884,-0.623569352994048,-0.394777079028275,-0.587617554158596,"Control Cold","delicata","Red"
"1941",-0.409554114390153,-0.659316940176739,-0.248287168855131,-0.187498599089323,"Control Cold","delicata","Red"
"1942",-0.621478070039056,-0.238413273659869,-0.401298144479648,-0.513337404803548,"Control Cold","delicata","Red"
"1943",-0.735616989946224,-0.299681687262656,-0.521441980429573,-0.395294266346311,"Control Cold","delicata","Red"
"1944",-0.673432672798169,-0.272048329946548,-0.296174456701636,-0.316044186179339,"Control Cold","delicata","Red"
"1945",-0.135358845234297,-0.57316266888078,-0.63707912686384,-0.427708177232836,"Control Cold","delicata","Red"
"1946",-0.617854404816132,-0.497888439838074,-0.776483156519541,-0.473397542573967,"Control Cold","delicata","Red"
"1947",-0.661648502738008,-0.519366073500466,-0.10268290507406,-0.627481740264379,"Control Cold","delicata","Red"
"1948",-0.544528467959127,-0.160988598457087,-0.669105139695077,-0.0997388120836985,"Control Cold","delicata","Red"
"1949",-0.368341379074432,-0.473322731957953,-0.554309669015902,-0.550583574492087,"Control Cold","delicata","Red"
"1950",-0.440111696935805,-0.363328134386579,-0.0834526565702719,-0.409854064515188,"Control Cold","delicata","Red"
"1951",-0.477880533441319,-0.440545366286278,-0.709136227118254,-0.5782892044117,"Control Cold","delicata","Red"
"1952",-0.224700800295515,-0.651798499902501,-0.707138060444236,-0.22921403180821,"Control Cold","delicata","Red"
"1953",-0.313640061201976,-0.502597004181266,-0.303446388176511,-0.364923514824195,"Control Cold","delicata","Red"
"1954",-0.155471458207951,-0.365381640392384,-0.611675505265193,-0.311942698030073,"Control Cold","delicata","Red"
"1955",-0.329643263992044,-0.466362978357546,-0.463464498203032,-0.429298832644534,"Control Cold","delicata","Red"
