"","Intercept","treatment_level","species_level","bias_level"
"7733",-0.477688385438993,"Control Hot","delicata","Blue"
"7734",-0.293112659113448,"Control Hot","delicata","Blue"
"7735",-0.698169347059165,"Control Hot","delicata","Blue"
"7736",-0.318813826886926,"Control Hot","delicata","Blue"
"7737",-0.664632984554596,"Control Hot","delicata","Blue"
"7738",-0.58168258123017,"Control Hot","delicata","Blue"
"7739",-0.0660688141694857,"Control Hot","delicata","Blue"
"7740",-0.157011044061839,"Control Hot","delicata","Blue"
"7741",-0.16742381024501,"Control Hot","delicata","Blue"
"7742",-0.4976902459897,"Control Hot","delicata","Blue"
"7743",-0.535739865491918,"Control Hot","delicata","Blue"
"7744",-0.440746945348871,"Control Hot","delicata","Blue"
"7745",-0.34918550945011,"Control Hot","delicata","Blue"
"7746",-0.319179278194542,"Control Hot","delicata","Blue"
"7747",-0.252400799397039,"Control Hot","delicata","Blue"
"7748",-0.0380281291183064,"Control Hot","delicata","Blue"
"7749",-0.443686166248427,"Control Hot","delicata","Blue"
"7750",-0.393268182217518,"Control Hot","delicata","Blue"
"7751",-0.225188192977553,"Control Hot","delicata","Blue"
"7752",-0.373076361502999,"Control Hot","delicata","Blue"
"7753",-0.306577346391011,"Control Hot","delicata","Blue"
"7754",-0.097800489069338,"Control Hot","delicata","Blue"
"7755",-0.215675910050149,"Control Hot","delicata","Blue"
"7756",-0.314290564514543,"Control Hot","delicata","Blue"
"7757",-0.313450611401615,"Control Hot","delicata","Blue"
"7758",-0.541406027762332,"Control Hot","delicata","Blue"
"7759",-0.528037905317404,"Control Hot","delicata","Blue"
"7760",-0.320581187997782,"Control Hot","delicata","Blue"
"7761",-0.52477387017805,"Control Hot","delicata","Blue"
"7762",-0.233686974949789,"Control Hot","delicata","Blue"
"7763",-0.329023312418919,"Control Hot","delicata","Blue"
"7764",-0.491574539786888,"Control Hot","delicata","Blue"
"7765",-0.483062174486113,"Control Hot","delicata","Blue"
"7766",-0.438331827924264,"Control Hot","delicata","Blue"
"7767",-0.561823243884305,"Control Hot","delicata","Blue"
"7768",-0.390982874125389,"Control Hot","delicata","Blue"
"7769",-0.227719571025098,"Control Hot","delicata","Blue"
"7770",-0.124043148601888,"Control Hot","delicata","Blue"
"7771",-0.508019560574449,"Control Hot","delicata","Blue"
"7772",-0.428072702440075,"Control Hot","delicata","Blue"
"7773",-0.567232344095004,"Control Hot","delicata","Blue"
"7774",-0.468872056754297,"Control Hot","delicata","Blue"
"7775",-0.107036216072784,"Control Hot","delicata","Blue"
"7776",-0.0782709612758707,"Control Hot","delicata","Blue"
"7777",-0.455171348029425,"Control Hot","delicata","Blue"
"7778",-0.587770576123179,"Control Hot","delicata","Blue"
"7779",-0.114390433608496,"Control Hot","delicata","Blue"
"7780",-0.0955032786761206,"Control Hot","delicata","Blue"
"7781",-0.23657334841747,"Control Hot","delicata","Blue"
"7782",-0.834394432937138,"Control Hot","delicata","Blue"
"7783",0.0867126309898146,"Control Hot","delicata","Blue"
"7784",-0.0563158065848627,"Control Hot","delicata","Blue"
"7785",-0.413300780651296,"Control Hot","delicata","Blue"
"7786",-0.535369962561648,"Control Hot","delicata","Blue"
"7787",-0.260562142317511,"Control Hot","delicata","Blue"
"7788",-0.557878427278806,"Control Hot","delicata","Blue"
"7789",-0.190660088074448,"Control Hot","delicata","Blue"
"7790",-0.464721756985077,"Control Hot","delicata","Blue"
"7791",-0.657505458530802,"Control Hot","delicata","Blue"
"7792",-0.392531461038351,"Control Hot","delicata","Blue"
"7793",-0.566677652484031,"Control Hot","delicata","Blue"
"7794",-0.601279837700114,"Control Hot","delicata","Blue"
"7795",-0.544301822260627,"Control Hot","delicata","Blue"
"7796",-0.340150295906606,"Control Hot","delicata","Blue"
"7797",-0.37186200340842,"Control Hot","delicata","Blue"
"7798",-0.215306172338392,"Control Hot","delicata","Blue"
"7799",-0.45497156262767,"Control Hot","delicata","Blue"
"7800",-0.358099725796041,"Control Hot","delicata","Blue"
"7801",-0.174122557290754,"Control Hot","delicata","Blue"
"7802",-0.355973572826539,"Control Hot","delicata","Blue"
"7803",-0.384832100885259,"Control Hot","delicata","Blue"
"7804",-0.370048636976551,"Control Hot","delicata","Blue"
"7805",-0.59372900771645,"Control Hot","delicata","Blue"
"7806",-0.431742113482865,"Control Hot","delicata","Blue"
"7807",-0.0976339140872634,"Control Hot","delicata","Blue"
"7808",-0.50063993480126,"Control Hot","delicata","Blue"
"7809",-0.333571299648143,"Control Hot","delicata","Blue"
"7810",-0.470206769733757,"Control Hot","delicata","Blue"
"7811",-0.393970424262965,"Control Hot","delicata","Blue"
"7812",-0.470330355227082,"Control Hot","delicata","Blue"
"7813",-0.49388779714722,"Control Hot","delicata","Blue"
"7814",-0.457990005038975,"Control Hot","delicata","Blue"
"7815",-0.395751416063859,"Control Hot","delicata","Blue"
"7816",-0.323439477234701,"Control Hot","delicata","Blue"
"7817",-0.463395638242221,"Control Hot","delicata","Blue"
"7818",-0.627282053785244,"Control Hot","delicata","Blue"
"7819",-0.300346445495998,"Control Hot","delicata","Blue"
"7820",-0.38529448186924,"Control Hot","delicata","Blue"
"7821",-0.291795803263872,"Control Hot","delicata","Blue"
"7822",-0.336599805053979,"Control Hot","delicata","Blue"
"7823",-0.291256503562475,"Control Hot","delicata","Blue"
"7824",-0.454152882048837,"Control Hot","delicata","Blue"
"7825",-0.268245651987832,"Control Hot","delicata","Blue"
"7826",-0.142657689226199,"Control Hot","delicata","Blue"
"7827",-0.195888388980548,"Control Hot","delicata","Blue"
"7828",0.00385153376131844,"Control Hot","delicata","Blue"
"7829",-0.726700292877013,"Control Hot","delicata","Blue"
"7830",0.0806473622025603,"Control Hot","delicata","Blue"
"7831",0.025664832892531,"Control Hot","delicata","Blue"
"7832",-0.234056811160964,"Control Hot","delicata","Blue"
"7833",-0.375936584870948,"Control Hot","delicata","Blue"
"7834",-0.509069964380579,"Control Hot","delicata","Blue"
"7835",-0.309932278365059,"Control Hot","delicata","Blue"
"7836",-0.615893437987416,"Control Hot","delicata","Blue"
"7837",-0.248092880300343,"Control Hot","delicata","Blue"
"7838",-0.688249709881343,"Control Hot","delicata","Blue"
"7839",-0.553379890228774,"Control Hot","delicata","Blue"
"7840",-0.19264592485443,"Control Hot","delicata","Blue"
"7841",-0.192961976700916,"Control Hot","delicata","Blue"
"7842",-0.890485119014851,"Control Hot","delicata","Blue"
"7843",-0.783462953905251,"Control Hot","delicata","Blue"
"7844",-0.300589458209853,"Control Hot","delicata","Blue"
"7845",3.28725317059186e-05,"Control Hot","delicata","Blue"
"7846",-0.5316586794788,"Control Hot","delicata","Blue"
"7847",-0.314985577455171,"Control Hot","delicata","Blue"
"7848",-0.30060776617138,"Control Hot","delicata","Blue"
"7849",-0.295458716393631,"Control Hot","delicata","Blue"
"7850",-0.592946445170402,"Control Hot","delicata","Blue"
"7851",-0.506511548758462,"Control Hot","delicata","Blue"
"7852",-0.101599885591695,"Control Hot","delicata","Blue"
"7853",-0.531542253926834,"Control Hot","delicata","Blue"
"7854",-0.319254854260818,"Control Hot","delicata","Blue"
"7855",-0.404184786336137,"Control Hot","delicata","Blue"
"7856",-0.488976106684693,"Control Hot","delicata","Blue"
"7857",-0.38547632742607,"Control Hot","delicata","Blue"
"7858",-0.569506380933004,"Control Hot","delicata","Blue"
"7859",-0.293779177819465,"Control Hot","delicata","Blue"
"7860",-0.338032625329027,"Control Hot","delicata","Blue"
"7861",-0.33611839115262,"Control Hot","delicata","Blue"
"7862",-0.372032721317455,"Control Hot","delicata","Blue"
"7863",-0.357196246238126,"Control Hot","delicata","Blue"
"7864",-0.576427744966663,"Control Hot","delicata","Blue"
"7865",-0.67399956659865,"Control Hot","delicata","Blue"
"7866",-0.0217451152104869,"Control Hot","delicata","Blue"
"7867",-0.612979412340667,"Control Hot","delicata","Blue"
"7868",-0.187547626056218,"Control Hot","delicata","Blue"
"7869",-0.425758820882087,"Control Hot","delicata","Blue"
"7870",-0.160425433528221,"Control Hot","delicata","Blue"
"7871",0.0705589367621462,"Control Hot","delicata","Blue"
"7872",-0.245965069815371,"Control Hot","delicata","Blue"
"7873",-0.498802029756215,"Control Hot","delicata","Blue"
"7874",-0.517582479574197,"Control Hot","delicata","Blue"
"7875",-0.526541675789709,"Control Hot","delicata","Blue"
"7876",-0.476096736260398,"Control Hot","delicata","Blue"
"7877",-0.183294827422607,"Control Hot","delicata","Blue"
"7878",-0.650591115839608,"Control Hot","delicata","Blue"
"7879",-0.526990875381828,"Control Hot","delicata","Blue"
"7880",-0.592935336137326,"Control Hot","delicata","Blue"
"7881",-0.683547232532654,"Control Hot","delicata","Blue"
"7882",-0.254555105986782,"Control Hot","delicata","Blue"
"7883",-0.254131718256684,"Control Hot","delicata","Blue"
"7884",-0.519380698078387,"Control Hot","delicata","Blue"
"7885",-0.534457853645081,"Control Hot","delicata","Blue"
"7886",-0.347115033590981,"Control Hot","delicata","Blue"
"7887",-0.51683544955974,"Control Hot","delicata","Blue"
"7888",-0.424831663015615,"Control Hot","delicata","Blue"
"7889",-0.432876401456277,"Control Hot","delicata","Blue"
"7890",-0.307462517159182,"Control Hot","delicata","Blue"
"7891",-0.203847450539565,"Control Hot","delicata","Blue"
"7892",-0.292367082440043,"Control Hot","delicata","Blue"
"7893",-0.293690971759669,"Control Hot","delicata","Blue"
"7894",-0.673242583721042,"Control Hot","delicata","Blue"
"7895",-0.121599636932638,"Control Hot","delicata","Blue"
"7896",-0.0783654780201326,"Control Hot","delicata","Blue"
"7897",-0.502476732153693,"Control Hot","delicata","Blue"
"7898",-0.353871667277847,"Control Hot","delicata","Blue"
"7899",-0.2920073561999,"Control Hot","delicata","Blue"
"7900",-0.431491961185884,"Control Hot","delicata","Blue"
"7901",-0.348613395484293,"Control Hot","delicata","Blue"
"7902",-0.30491850609835,"Control Hot","delicata","Blue"
"7903",-0.503643345433378,"Control Hot","delicata","Blue"
"7904",-0.355341292659076,"Control Hot","delicata","Blue"
"7905",-0.380545213553995,"Control Hot","delicata","Blue"
"7906",-0.182365094116119,"Control Hot","delicata","Blue"
"7907",-0.415267189630629,"Control Hot","delicata","Blue"
"7908",-0.409286173451232,"Control Hot","delicata","Blue"
"7909",-0.334104951082148,"Control Hot","delicata","Blue"
"7910",-0.289672099299647,"Control Hot","delicata","Blue"
"7911",-0.2382234764991,"Control Hot","delicata","Blue"
"7912",-0.328583071380092,"Control Hot","delicata","Blue"
"7913",-0.166141305698219,"Control Hot","delicata","Blue"
"7914",-0.430439961903883,"Control Hot","delicata","Blue"
"7915",-0.40404946234232,"Control Hot","delicata","Blue"
"7916",-0.258706476181103,"Control Hot","delicata","Blue"
"7917",-0.36917886347153,"Control Hot","delicata","Blue"
"7918",-0.505216394212076,"Control Hot","delicata","Blue"
"7919",-0.372029099725236,"Control Hot","delicata","Blue"
"7920",-0.309466545062383,"Control Hot","delicata","Blue"
"7921",-0.531622617269651,"Control Hot","delicata","Blue"
"7922",-0.463079463473127,"Control Hot","delicata","Blue"
"7923",-0.304382431952688,"Control Hot","delicata","Blue"
"7924",-0.361378121224685,"Control Hot","delicata","Blue"
"7925",-0.274661711602481,"Control Hot","delicata","Blue"
"7926",-0.546805509833896,"Control Hot","delicata","Blue"
"7927",-0.271629542058497,"Control Hot","delicata","Blue"
"7928",-0.346119647412235,"Control Hot","delicata","Blue"
"7929",-0.236519485041644,"Control Hot","delicata","Blue"
"7930",-0.509359409563434,"Control Hot","delicata","Blue"
"7931",-0.652101737147103,"Control Hot","delicata","Blue"
"7932",-0.382330072376464,"Control Hot","delicata","Blue"
"7933",-0.341276874916041,"Control Hot","delicata","Blue"
"7934",-0.25600824194669,"Control Hot","delicata","Blue"
"7935",-0.61581291481503,"Control Hot","delicata","Blue"
"7936",-0.432057016501555,"Control Hot","delicata","Blue"
"7937",-0.140788993692997,"Control Hot","delicata","Blue"
"7938",-0.10149823383122,"Control Hot","delicata","Blue"
"7939",-0.406790864286432,"Control Hot","delicata","Blue"
"7940",-0.0816191408667739,"Control Hot","delicata","Blue"
"7941",-0.361330820569237,"Control Hot","delicata","Blue"
"7942",-0.304732820749709,"Control Hot","delicata","Blue"
"7943",-0.643311243079792,"Control Hot","delicata","Blue"
"7944",-0.431049370913578,"Control Hot","delicata","Blue"
"7945",-0.645779993937859,"Control Hot","delicata","Blue"
"7946",-0.740931031369612,"Control Hot","delicata","Blue"
"7947",-0.327803109459862,"Control Hot","delicata","Blue"
"7948",-0.156523050635651,"Control Hot","delicata","Blue"
"7949",-0.787502641562514,"Control Hot","delicata","Blue"
"7950",-0.831610387524101,"Control Hot","delicata","Blue"
"7951",-0.655807373388611,"Control Hot","delicata","Blue"
"7952",-0.271721228661941,"Control Hot","delicata","Blue"
"7953",-0.468189177705684,"Control Hot","delicata","Blue"
"7954",-0.41883707729106,"Control Hot","delicata","Blue"
"7955",-0.417878656474691,"Control Hot","delicata","Blue"
"7956",-0.276276997494877,"Control Hot","delicata","Blue"
"7957",-0.311656585121773,"Control Hot","delicata","Blue"
"7958",-0.324877815955894,"Control Hot","delicata","Blue"
"7959",-0.382550241755393,"Control Hot","delicata","Blue"
"7960",-0.566024608989602,"Control Hot","delicata","Blue"
"7961",-0.345835848187186,"Control Hot","delicata","Blue"
"7962",-0.589107199641191,"Control Hot","delicata","Blue"
"7963",-0.16714725537275,"Control Hot","delicata","Blue"
"7964",-0.734970707749156,"Control Hot","delicata","Blue"
"7965",-0.782578128018641,"Control Hot","delicata","Blue"
"7966",-0.756498594787319,"Control Hot","delicata","Blue"
"7967",-0.310574974286464,"Control Hot","delicata","Blue"
"7968",-0.181484097994203,"Control Hot","delicata","Blue"
"7969",-0.472846468758307,"Control Hot","delicata","Blue"
"7970",-0.232967840457466,"Control Hot","delicata","Blue"
"7971",-0.109359218469893,"Control Hot","delicata","Blue"
"7972",-0.336424175577624,"Control Hot","delicata","Blue"
"7973",-0.274688525222165,"Control Hot","delicata","Blue"
"7974",-0.31679600431086,"Control Hot","delicata","Blue"
"7975",-0.334095839668027,"Control Hot","delicata","Blue"
"7976",-0.350272206988848,"Control Hot","delicata","Blue"
"7977",-0.531696366692384,"Control Hot","delicata","Blue"
"7978",-0.306338011315638,"Control Hot","delicata","Blue"
"7979",-0.34505244649415,"Control Hot","delicata","Blue"
"7980",-0.169357513547517,"Control Hot","delicata","Blue"
"7981",-0.466548099725278,"Control Hot","delicata","Blue"
"7982",-0.499556105941592,"Control Hot","delicata","Blue"
"7983",-0.36998274516946,"Control Hot","delicata","Blue"
"7984",-0.432945577430928,"Control Hot","delicata","Blue"
"7985",-0.381072906590537,"Control Hot","delicata","Blue"
"7986",-0.377010403806725,"Control Hot","delicata","Blue"
"7987",-0.527339836361534,"Control Hot","delicata","Blue"
"7988",-0.266775232934673,"Control Hot","delicata","Blue"
"7989",-0.440428455880521,"Control Hot","delicata","Blue"
"7990",-0.462358891977662,"Control Hot","delicata","Blue"
"7991",-0.396749816950805,"Control Hot","delicata","Blue"
"7992",-0.85274024750372,"Control Hot","delicata","Blue"
"7993",-0.510466730653289,"Control Hot","delicata","Blue"
"7994",-0.542957966514839,"Control Hot","delicata","Blue"
"7995",-0.417229983817822,"Control Hot","delicata","Blue"
"7996",-0.3891097048252,"Control Hot","delicata","Blue"
"7997",-0.387625454507496,"Control Hot","delicata","Blue"
"7998",-0.0851078882678154,"Control Hot","delicata","Blue"
"7999",-0.703977454351434,"Control Hot","delicata","Blue"
"8000",-0.642086894890841,"Control Hot","delicata","Blue"
"8001",-0.406167544292507,"CORT Cold","guichenoti","Red"
"8002",-0.459738114587962,"CORT Cold","guichenoti","Red"
"8003",-0.431837457844886,"CORT Cold","guichenoti","Red"
"8004",-0.542716513188138,"CORT Cold","guichenoti","Red"
"8005",-0.321085151847973,"CORT Cold","guichenoti","Red"
"8006",-0.393070822114048,"CORT Cold","guichenoti","Red"
"8007",-0.282252482396487,"CORT Cold","guichenoti","Red"
"8008",-0.436873015789707,"CORT Cold","guichenoti","Red"
"8009",-0.476245511419133,"CORT Cold","guichenoti","Red"
"8010",-0.338116409280729,"CORT Cold","guichenoti","Red"
"8011",-0.314827650121456,"CORT Cold","guichenoti","Red"
"8012",-0.362675378129131,"CORT Cold","guichenoti","Red"
"8013",-0.362749614316628,"CORT Cold","guichenoti","Red"
"8014",-0.462978539991114,"CORT Cold","guichenoti","Red"
"8015",-0.470868580398963,"CORT Cold","guichenoti","Red"
"8016",-0.581276237985429,"CORT Cold","guichenoti","Red"
"8017",-0.592435915309055,"CORT Cold","guichenoti","Red"
"8018",-0.310596663723619,"CORT Cold","guichenoti","Red"
"8019",-0.535772444454037,"CORT Cold","guichenoti","Red"
"8020",0.164475548566499,"CORT Cold","guichenoti","Red"
"8021",-0.164690367016901,"CORT Cold","guichenoti","Red"
"8022",-0.183887228329545,"CORT Cold","guichenoti","Red"
"8023",-0.655384297730977,"CORT Cold","guichenoti","Red"
"8024",-0.606320343225407,"CORT Cold","guichenoti","Red"
"8025",-0.572492514780083,"CORT Cold","guichenoti","Red"
"8026",-0.161323481780376,"CORT Cold","guichenoti","Red"
"8027",-0.132278272970644,"CORT Cold","guichenoti","Red"
"8028",-0.507692682107737,"CORT Cold","guichenoti","Red"
"8029",0.176013391750813,"CORT Cold","guichenoti","Red"
